Date,Symbol,Close
2023-10-03 00:00:00,ADANIPORTS,831.4
2023-10-03 00:00:00,ADANIPORTS,2387.25
2023-10-03 00:00:00,AIRTEL,170.68
2023-10-03 00:00:00,AIRTEL,925.3
2023-10-03 00:00:00,APOLLOHOSP,5118.95
2023-10-03 00:00:00,ASIANPAINT,3166.85
2023-10-03 00:00:00,AXISBANK,1041.05
2023-10-03 00:00:00,BAJAJFINSV,139.2
2023-10-03 00:00:00,BAJAJFINSV,1561.05
2023-10-03 00:00:00,BAJAJFINSV,5016.45
2023-10-03 00:00:00,BAJAJFINSV,7967.6
2023-10-03 00:00:00,BPCL,1182.8
2023-10-03 00:00:00,BPCL,4495.45
2023-10-03 00:00:00,COALINDIA,291.9
2023-10-03 00:00:00,DRREDDY,1092.34
2023-10-03 00:00:00,EICHERMOT,1913.84
2023-10-03 00:00:00,EICHERMOT,3351.4
2023-10-03 00:00:00,HCLTECH,1238.7
2023-10-03 00:00:00,HDFCLIFE,633.55
2023-10-03 00:00:00,HDFCLIFE,1508.05
2023-10-03 00:00:00,HEROMOTOCO,479.95
2023-10-03 00:00:00,HEROMOTOCO,3015.6
2023-10-03 00:00:00,HINDALCO,2468.9
2023-10-03 00:00:00,ICICIBANK,940.3
2023-10-03 00:00:00,INDUSINDBK,1435.4
2023-10-03 00:00:00,INFY,1434
2023-10-03 00:00:00,IOC,439.75
2023-10-03 00:00:00,JSWSTEEL,770.25
2023-10-03 00:00:00,KOTAKBANK,1727.05
2023-10-03 00:00:00,LT,1537.4
2023-10-03 00:00:00,LT,3073.25
2023-10-03 00:00:00,M&M,10346.9
2023-10-03 00:00:00,NESTLEIND,241.2
2023-10-03 00:00:00,NESTLEIND,2231.52
2023-10-03 00:00:00,NTPC,184.6
2023-10-03 00:00:00,POWERGRID,199.55
2023-10-03 00:00:00,POWERGRID,1159.08
2023-10-03 00:00:00,SBILIFE,602.95
2023-10-03 00:00:00,SBILIFE,1292.45
2023-10-03 00:00:00,SHRIRAMFIN,1921.95
2023-10-03 00:00:00,SUNPHARMA,1141.45
2023-10-03 00:00:00,TATASTEEL,128
2023-10-03 00:00:00,TATASTEEL,620.45
2023-10-03 00:00:00,TATASTEEL,861.2
2023-10-03 00:00:00,TATASTEEL,3513.85
2023-10-03 00:00:00,TECHM,1216.2
2023-10-03 00:00:00,TECHM,3196.25
2023-10-03 00:00:00,TITAN,2059.1
2023-10-03 00:00:00,TRENT,8304.9
2023-10-03 00:00:00,ULTRACEMCO,405.45
2023-10-04 00:00:00,ADANIPORTS,824.6
2023-10-04 00:00:00,ADANIPORTS,2464.95
2023-10-04 00:00:00,AIRTEL,170.68
2023-10-04 00:00:00,AIRTEL,924.25
2023-10-04 00:00:00,APOLLOHOSP,5047.4
2023-10-04 00:00:00,ASIANPAINT,3169.9
2023-10-04 00:00:00,AXISBANK,995.55
2023-10-04 00:00:00,BAJAJFINSV,138.85
2023-10-04 00:00:00,BAJAJFINSV,1532.55
2023-10-04 00:00:00,BAJAJFINSV,4918.6
2023-10-04 00:00:00,BAJAJFINSV,7854.05
2023-10-04 00:00:00,BPCL,1167.05
2023-10-04 00:00:00,BPCL,4532.5
2023-10-04 00:00:00,COALINDIA,287.95
2023-10-04 00:00:00,DRREDDY,1083.56
2023-10-04 00:00:00,EICHERMOT,1888.34
2023-10-04 00:00:00,EICHERMOT,3400.9
2023-10-04 00:00:00,HCLTECH,1239.55
2023-10-04 00:00:00,HDFCLIFE,625.5
2023-10-04 00:00:00,HDFCLIFE,1529.55
2023-10-04 00:00:00,HEROMOTOCO,473.4
2023-10-04 00:00:00,HEROMOTOCO,2989.05
2023-10-04 00:00:00,HINDALCO,2507.85
2023-10-04 00:00:00,ICICIBANK,930.05
2023-10-04 00:00:00,INDUSINDBK,1401.3
2023-10-04 00:00:00,INFY,1444.35
2023-10-04 00:00:00,IOC,436.1
2023-10-04 00:00:00,JSWSTEEL,756.6
2023-10-04 00:00:00,KOTAKBANK,1722.05
2023-10-04 00:00:00,LT,1522.1
2023-10-04 00:00:00,LT,3027.75
2023-10-04 00:00:00,M&M,10129.8
2023-10-04 00:00:00,NESTLEIND,235.15
2023-10-04 00:00:00,NESTLEIND,2298.62
2023-10-04 00:00:00,NTPC,182.75
2023-10-04 00:00:00,POWERGRID,199
2023-10-04 00:00:00,POWERGRID,1157.08
2023-10-04 00:00:00,SBILIFE,586.25
2023-10-04 00:00:00,SBILIFE,1270.55
2023-10-04 00:00:00,SHRIRAMFIN,1850.6
2023-10-04 00:00:00,SUNPHARMA,1123.8
2023-10-04 00:00:00,TATASTEEL,125.3
2023-10-04 00:00:00,TATASTEEL,613.6
2023-10-04 00:00:00,TATASTEEL,854.13
2023-10-04 00:00:00,TATASTEEL,3537.75
2023-10-04 00:00:00,TECHM,1205
2023-10-04 00:00:00,TECHM,3166.65
2023-10-04 00:00:00,TITAN,2022.3
2023-10-04 00:00:00,TRENT,8120.85
2023-10-04 00:00:00,ULTRACEMCO,404.9
2023-10-05 00:00:00,ADANIPORTS,825.2
2023-10-05 00:00:00,ADANIPORTS,2466.35
2023-10-05 00:00:00,AIRTEL,172.23
2023-10-05 00:00:00,AIRTEL,928.85
2023-10-05 00:00:00,APOLLOHOSP,5047.05
2023-10-05 00:00:00,ASIANPAINT,3206.25
2023-10-05 00:00:00,AXISBANK,1003.25
2023-10-05 00:00:00,BAJAJFINSV,138.95
2023-10-05 00:00:00,BAJAJFINSV,1542.55
2023-10-05 00:00:00,BAJAJFINSV,5011.05
2023-10-05 00:00:00,BAJAJFINSV,7850.9
2023-10-05 00:00:00,BPCL,1161.1
2023-10-05 00:00:00,BPCL,4533.9
2023-10-05 00:00:00,COALINDIA,289.35
2023-10-05 00:00:00,DRREDDY,1081.45
2023-10-05 00:00:00,EICHERMOT,1882.67
2023-10-05 00:00:00,EICHERMOT,3443.6
2023-10-05 00:00:00,HCLTECH,1235.45
2023-10-05 00:00:00,HDFCLIFE,624.35
2023-10-05 00:00:00,HDFCLIFE,1535.75
2023-10-05 00:00:00,HEROMOTOCO,470.55
2023-10-05 00:00:00,HEROMOTOCO,3016.65
2023-10-05 00:00:00,HINDALCO,2519.55
2023-10-05 00:00:00,ICICIBANK,940.85
2023-10-05 00:00:00,INDUSINDBK,1401.85
2023-10-05 00:00:00,INFY,1463.45
2023-10-05 00:00:00,IOC,436.05
2023-10-05 00:00:00,JSWSTEEL,755.5
2023-10-05 00:00:00,KOTAKBANK,1734.25
2023-10-05 00:00:00,LT,1537.95
2023-10-05 00:00:00,LT,3096.05
2023-10-05 00:00:00,M&M,10210.2
2023-10-05 00:00:00,NESTLEIND,233.85
2023-10-05 00:00:00,NESTLEIND,2291.87
2023-10-05 00:00:00,NTPC,182.2
2023-10-05 00:00:00,POWERGRID,196.6
2023-10-05 00:00:00,POWERGRID,1157.05
2023-10-05 00:00:00,SBILIFE,592.15
2023-10-05 00:00:00,SBILIFE,1274.45
2023-10-05 00:00:00,SHRIRAMFIN,1837.5
2023-10-05 00:00:00,SUNPHARMA,1119.1
2023-10-05 00:00:00,TATASTEEL,125.25
2023-10-05 00:00:00,TATASTEEL,619.6
2023-10-05 00:00:00,TATASTEEL,849.64
2023-10-05 00:00:00,TATASTEEL,3589.35
2023-10-05 00:00:00,TECHM,1205.6
2023-10-05 00:00:00,TECHM,3216.5
2023-10-05 00:00:00,TITAN,2047.6
2023-10-05 00:00:00,TRENT,8177.45
2023-10-05 00:00:00,ULTRACEMCO,406.8
2023-10-06 00:00:00,ADANIPORTS,830.75
2023-10-06 00:00:00,ADANIPORTS,2478.1
2023-10-06 00:00:00,AIRTEL,173.6
2023-10-06 00:00:00,AIRTEL,926.05
2023-10-06 00:00:00,APOLLOHOSP,5060.25
2023-10-06 00:00:00,ASIANPAINT,3195.75
2023-10-06 00:00:00,AXISBANK,1000.95
2023-10-06 00:00:00,BAJAJFINSV,139
2023-10-06 00:00:00,BAJAJFINSV,1634.65
2023-10-06 00:00:00,BAJAJFINSV,5014.6
2023-10-06 00:00:00,BAJAJFINSV,8168.55
2023-10-06 00:00:00,BPCL,1163
2023-10-06 00:00:00,BPCL,4538.45
2023-10-06 00:00:00,COALINDIA,287.8
2023-10-06 00:00:00,DRREDDY,1084.98
2023-10-06 00:00:00,EICHERMOT,1895.76
2023-10-06 00:00:00,EICHERMOT,3450.4
2023-10-06 00:00:00,HCLTECH,1237.7
2023-10-06 00:00:00,HDFCLIFE,630.9
2023-10-06 00:00:00,HDFCLIFE,1534.05
2023-10-06 00:00:00,HEROMOTOCO,472.6
2023-10-06 00:00:00,HEROMOTOCO,3038
2023-10-06 00:00:00,HINDALCO,2499.4
2023-10-06 00:00:00,ICICIBANK,945.2
2023-10-06 00:00:00,INDUSINDBK,1434.8
2023-10-06 00:00:00,INFY,1478.7
2023-10-06 00:00:00,IOC,442.15
2023-10-06 00:00:00,JSWSTEEL,765.2
2023-10-06 00:00:00,KOTAKBANK,1743.9
2023-10-06 00:00:00,LT,1548.85
2023-10-06 00:00:00,LT,3093.7
2023-10-06 00:00:00,M&M,10302
2023-10-06 00:00:00,NESTLEIND,235.55
2023-10-06 00:00:00,NESTLEIND,2291.23
2023-10-06 00:00:00,NTPC,181.45
2023-10-06 00:00:00,POWERGRID,197.05
2023-10-06 00:00:00,POWERGRID,1159
2023-10-06 00:00:00,SBILIFE,594.25
2023-10-06 00:00:00,SBILIFE,1282.95
2023-10-06 00:00:00,SHRIRAMFIN,1848.85
2023-10-06 00:00:00,SUNPHARMA,1127.3
2023-10-06 00:00:00,TATASTEEL,125.9
2023-10-06 00:00:00,TATASTEEL,622.45
2023-10-06 00:00:00,TATASTEEL,864.01
2023-10-06 00:00:00,TATASTEEL,3621.4
2023-10-06 00:00:00,TECHM,1216.9
2023-10-06 00:00:00,TECHM,3309.75
2023-10-06 00:00:00,TITAN,2072.1
2023-10-06 00:00:00,TRENT,8195.45
2023-10-06 00:00:00,ULTRACEMCO,407.85
2023-10-09 00:00:00,ADANIPORTS,790.05
2023-10-09 00:00:00,ADANIPORTS,2442.6
2023-10-09 00:00:00,AIRTEL,170
2023-10-09 00:00:00,AIRTEL,924.55
2023-10-09 00:00:00,APOLLOHOSP,5047.3
2023-10-09 00:00:00,ASIANPAINT,3152.8
2023-10-09 00:00:00,AXISBANK,996.25
2023-10-09 00:00:00,BAJAJFINSV,135.75
2023-10-09 00:00:00,BAJAJFINSV,1621.55
2023-10-09 00:00:00,BAJAJFINSV,5007.3
2023-10-09 00:00:00,BAJAJFINSV,8027.7
2023-10-09 00:00:00,BPCL,1159.5
2023-10-09 00:00:00,BPCL,4522.5
2023-10-09 00:00:00,COALINDIA,287.8
2023-10-09 00:00:00,DRREDDY,1098.97
2023-10-09 00:00:00,EICHERMOT,1881.52
2023-10-09 00:00:00,EICHERMOT,3445.6
2023-10-09 00:00:00,HCLTECH,1249.6
2023-10-09 00:00:00,HDFCLIFE,615.15
2023-10-09 00:00:00,HDFCLIFE,1516.25
2023-10-09 00:00:00,HEROMOTOCO,469.8
2023-10-09 00:00:00,HEROMOTOCO,2955.1
2023-10-09 00:00:00,HINDALCO,2511.3
2023-10-09 00:00:00,ICICIBANK,938.6
2023-10-09 00:00:00,INDUSINDBK,1428.55
2023-10-09 00:00:00,INFY,1475.45
2023-10-09 00:00:00,IOC,440.45
2023-10-09 00:00:00,JSWSTEEL,757.55
2023-10-09 00:00:00,KOTAKBANK,1719.3
2023-10-09 00:00:00,LT,1515.2
2023-10-09 00:00:00,LT,3074.7
2023-10-09 00:00:00,M&M,10244.8
2023-10-09 00:00:00,NESTLEIND,234.7
2023-10-09 00:00:00,NESTLEIND,2288.19
2023-10-09 00:00:00,NTPC,181.7
2023-10-09 00:00:00,POWERGRID,196.25
2023-10-09 00:00:00,POWERGRID,1149.13
2023-10-09 00:00:00,SBILIFE,585.1
2023-10-09 00:00:00,SBILIFE,1277.25
2023-10-09 00:00:00,SHRIRAMFIN,1820.9
2023-10-09 00:00:00,SUNPHARMA,1123.05
2023-10-09 00:00:00,TATASTEEL,123.85
2023-10-09 00:00:00,TATASTEEL,617.35
2023-10-09 00:00:00,TATASTEEL,869.84
2023-10-09 00:00:00,TATASTEEL,3638.35
2023-10-09 00:00:00,TECHM,1212.65
2023-10-09 00:00:00,TECHM,3267.5
2023-10-09 00:00:00,TITAN,2079.05
2023-10-09 00:00:00,TRENT,8110.1
2023-10-09 00:00:00,ULTRACEMCO,405.6
2023-10-10 00:00:00,ADANIPORTS,819.5
2023-10-10 00:00:00,ADANIPORTS,2498.3
2023-10-10 00:00:00,AIRTEL,170.2
2023-10-10 00:00:00,AIRTEL,948.35
2023-10-10 00:00:00,APOLLOHOSP,5066.7
2023-10-10 00:00:00,ASIANPAINT,3151.5
2023-10-10 00:00:00,AXISBANK,1012.25
2023-10-10 00:00:00,BAJAJFINSV,139.95
2023-10-10 00:00:00,BAJAJFINSV,1633.1
2023-10-10 00:00:00,BAJAJFINSV,5037.5
2023-10-10 00:00:00,BAJAJFINSV,8083.6
2023-10-10 00:00:00,BPCL,1155.05
2023-10-10 00:00:00,BPCL,4529.95
2023-10-10 00:00:00,COALINDIA,303.25
2023-10-10 00:00:00,DRREDDY,1095.71
2023-10-10 00:00:00,EICHERMOT,1911.3
2023-10-10 00:00:00,EICHERMOT,3458.75
2023-10-10 00:00:00,HCLTECH,1261.8
2023-10-10 00:00:00,HDFCLIFE,621.25
2023-10-10 00:00:00,HDFCLIFE,1524.85
2023-10-10 00:00:00,HEROMOTOCO,480.65
2023-10-10 00:00:00,HEROMOTOCO,2976.8
2023-10-10 00:00:00,HINDALCO,2516.2
2023-10-10 00:00:00,ICICIBANK,951.2
2023-10-10 00:00:00,INDUSINDBK,1420.55
2023-10-10 00:00:00,INFY,1495.15
2023-10-10 00:00:00,IOC,444.4
2023-10-10 00:00:00,JSWSTEEL,771.9
2023-10-10 00:00:00,KOTAKBANK,1756.1
2023-10-10 00:00:00,LT,1537.85
2023-10-10 00:00:00,LT,3076
2023-10-10 00:00:00,M&M,10375
2023-10-10 00:00:00,NESTLEIND,235.9
2023-10-10 00:00:00,NESTLEIND,2296.81
2023-10-10 00:00:00,NTPC,183.5
2023-10-10 00:00:00,POWERGRID,197.95
2023-10-10 00:00:00,POWERGRID,1154.2
2023-10-10 00:00:00,SBILIFE,591.65
2023-10-10 00:00:00,SBILIFE,1302.05
2023-10-10 00:00:00,SHRIRAMFIN,1892.85
2023-10-10 00:00:00,SUNPHARMA,1126.5
2023-10-10 00:00:00,TATASTEEL,125.3
2023-10-10 00:00:00,TATASTEEL,630.55
2023-10-10 00:00:00,TATASTEEL,877.84
2023-10-10 00:00:00,TATASTEEL,3628.9
2023-10-10 00:00:00,TECHM,1227.75
2023-10-10 00:00:00,TECHM,3269.2
2023-10-10 00:00:00,TITAN,2050.8
2023-10-10 00:00:00,TRENT,8158.3
2023-10-10 00:00:00,ULTRACEMCO,407.75
2023-10-11 00:00:00,ADANIPORTS,814.85
2023-10-11 00:00:00,ADANIPORTS,2488.6
2023-10-11 00:00:00,AIRTEL,171.28
2023-10-11 00:00:00,AIRTEL,955.6
2023-10-11 00:00:00,APOLLOHOSP,5092.85
2023-10-11 00:00:00,ASIANPAINT,3163.9
2023-10-11 00:00:00,AXISBANK,1019.1
2023-10-11 00:00:00,BAJAJFINSV,137.75
2023-10-11 00:00:00,BAJAJFINSV,1636.55
2023-10-11 00:00:00,BAJAJFINSV,5064.4
2023-10-11 00:00:00,BAJAJFINSV,8101.95
2023-10-11 00:00:00,BPCL,1171.95
2023-10-11 00:00:00,BPCL,4554.95
2023-10-11 00:00:00,COALINDIA,301.85
2023-10-11 00:00:00,DRREDDY,1113.52
2023-10-11 00:00:00,EICHERMOT,1972.26
2023-10-11 00:00:00,EICHERMOT,3486.6
2023-10-11 00:00:00,HCLTECH,1245.6
2023-10-11 00:00:00,HDFCLIFE,621.5
2023-10-11 00:00:00,HDFCLIFE,1539.6
2023-10-11 00:00:00,HEROMOTOCO,483.9
2023-10-11 00:00:00,HEROMOTOCO,3100.85
2023-10-11 00:00:00,HINDALCO,2556.4
2023-10-11 00:00:00,ICICIBANK,953.1
2023-10-11 00:00:00,INDUSINDBK,1421.2
2023-10-11 00:00:00,INFY,1494.4
2023-10-11 00:00:00,IOC,448.25
2023-10-11 00:00:00,JSWSTEEL,777.25
2023-10-11 00:00:00,KOTAKBANK,1771.4
2023-10-11 00:00:00,LT,1556.3
2023-10-11 00:00:00,LT,3088.7
2023-10-11 00:00:00,M&M,10412.1
2023-10-11 00:00:00,NESTLEIND,238.7
2023-10-11 00:00:00,NESTLEIND,2320.21
2023-10-11 00:00:00,NTPC,183.25
2023-10-11 00:00:00,POWERGRID,198.5
2023-10-11 00:00:00,POWERGRID,1172.53
2023-10-11 00:00:00,SBILIFE,588.35
2023-10-11 00:00:00,SBILIFE,1309.35
2023-10-11 00:00:00,SHRIRAMFIN,1898.6
2023-10-11 00:00:00,SUNPHARMA,1128.75
2023-10-11 00:00:00,TATASTEEL,124.95
2023-10-11 00:00:00,TATASTEEL,634
2023-10-11 00:00:00,TATASTEEL,877.49
2023-10-11 00:00:00,TATASTEEL,3609.9
2023-10-11 00:00:00,TECHM,1231.6
2023-10-11 00:00:00,TECHM,3280.5
2023-10-11 00:00:00,TITAN,2101.3
2023-10-11 00:00:00,TRENT,8343
2023-10-11 00:00:00,ULTRACEMCO,421.15
2023-10-12 00:00:00,ADANIPORTS,814.95
2023-10-12 00:00:00,ADANIPORTS,2506.35
2023-10-12 00:00:00,AIRTEL,174.35
2023-10-12 00:00:00,AIRTEL,950.35
2023-10-12 00:00:00,APOLLOHOSP,4993.85
2023-10-12 00:00:00,ASIANPAINT,3159.1
2023-10-12 00:00:00,AXISBANK,1018.45
2023-10-12 00:00:00,BAJAJFINSV,138.2
2023-10-12 00:00:00,BAJAJFINSV,1634.8
2023-10-12 00:00:00,BAJAJFINSV,5106.6
2023-10-12 00:00:00,BAJAJFINSV,8014.3
2023-10-12 00:00:00,BPCL,1157.9
2023-10-12 00:00:00,BPCL,4560.75
2023-10-12 00:00:00,COALINDIA,307.2
2023-10-12 00:00:00,DRREDDY,1106.04
2023-10-12 00:00:00,EICHERMOT,1993.87
2023-10-12 00:00:00,EICHERMOT,3494.2
2023-10-12 00:00:00,HCLTECH,1223.75
2023-10-12 00:00:00,HDFCLIFE,624.65
2023-10-12 00:00:00,HDFCLIFE,1549.85
2023-10-12 00:00:00,HEROMOTOCO,484.4
2023-10-12 00:00:00,HEROMOTOCO,3088.25
2023-10-12 00:00:00,HINDALCO,2557
2023-10-12 00:00:00,ICICIBANK,954.25
2023-10-12 00:00:00,INDUSINDBK,1424.25
2023-10-12 00:00:00,INFY,1465.5
2023-10-12 00:00:00,IOC,450.7
2023-10-12 00:00:00,JSWSTEEL,783.45
2023-10-12 00:00:00,KOTAKBANK,1763.85
2023-10-12 00:00:00,LT,1566.65
2023-10-12 00:00:00,LT,3081.75
2023-10-12 00:00:00,M&M,10580.9
2023-10-12 00:00:00,NESTLEIND,241.6
2023-10-12 00:00:00,NESTLEIND,2307.52
2023-10-12 00:00:00,NTPC,184.45
2023-10-12 00:00:00,POWERGRID,200.75
2023-10-12 00:00:00,POWERGRID,1174.7
2023-10-12 00:00:00,SBILIFE,586.05
2023-10-12 00:00:00,SBILIFE,1313.65
2023-10-12 00:00:00,SHRIRAMFIN,1878.1
2023-10-12 00:00:00,SUNPHARMA,1130.4
2023-10-12 00:00:00,TATASTEEL,125.9
2023-10-12 00:00:00,TATASTEEL,636.95
2023-10-12 00:00:00,TATASTEEL,881.39
2023-10-12 00:00:00,TATASTEEL,3542.55
2023-10-12 00:00:00,TECHM,1198.75
2023-10-12 00:00:00,TECHM,3285
2023-10-12 00:00:00,TITAN,2077.2
2023-10-12 00:00:00,TRENT,8351.75
2023-10-12 00:00:00,ULTRACEMCO,417.1
2023-10-13 00:00:00,ADANIPORTS,813.75
2023-10-13 00:00:00,ADANIPORTS,2454.55
2023-10-13 00:00:00,AIRTEL,173.85
2023-10-13 00:00:00,AIRTEL,954.2
2023-10-13 00:00:00,APOLLOHOSP,5017.3
2023-10-13 00:00:00,ASIANPAINT,3148.8
2023-10-13 00:00:00,AXISBANK,994.05
2023-10-13 00:00:00,BAJAJFINSV,137.45
2023-10-13 00:00:00,BAJAJFINSV,1646.55
2023-10-13 00:00:00,BAJAJFINSV,5052.4
2023-10-13 00:00:00,BAJAJFINSV,8051.65
2023-10-13 00:00:00,BPCL,1167.75
2023-10-13 00:00:00,BPCL,4574.7
2023-10-13 00:00:00,COALINDIA,307.95
2023-10-13 00:00:00,DRREDDY,1092.04
2023-10-13 00:00:00,EICHERMOT,1974.75
2023-10-13 00:00:00,EICHERMOT,3476.4
2023-10-13 00:00:00,HCLTECH,1255.9
2023-10-13 00:00:00,HDFCLIFE,625.25
2023-10-13 00:00:00,HDFCLIFE,1535.75
2023-10-13 00:00:00,HEROMOTOCO,480.6
2023-10-13 00:00:00,HEROMOTOCO,3098.45
2023-10-13 00:00:00,HINDALCO,2569.45
2023-10-13 00:00:00,ICICIBANK,951.3
2023-10-13 00:00:00,INDUSINDBK,1463.7
2023-10-13 00:00:00,INFY,1431.15
2023-10-13 00:00:00,IOC,448.35
2023-10-13 00:00:00,JSWSTEEL,777.25
2023-10-13 00:00:00,KOTAKBANK,1762
2023-10-13 00:00:00,LT,1562.45
2023-10-13 00:00:00,LT,3089.6
2023-10-13 00:00:00,M&M,10727.5
2023-10-13 00:00:00,NESTLEIND,242.05
2023-10-13 00:00:00,NESTLEIND,2355.44
2023-10-13 00:00:00,NTPC,184.9
2023-10-13 00:00:00,POWERGRID,201.8
2023-10-13 00:00:00,POWERGRID,1174.65
2023-10-13 00:00:00,SBILIFE,576.15
2023-10-13 00:00:00,SBILIFE,1316.45
2023-10-13 00:00:00,SHRIRAMFIN,1880.95
2023-10-13 00:00:00,SUNPHARMA,1145.3
2023-10-13 00:00:00,TATASTEEL,125.05
2023-10-13 00:00:00,TATASTEEL,667.1
2023-10-13 00:00:00,TATASTEEL,902.14
2023-10-13 00:00:00,TATASTEEL,3570.85
2023-10-13 00:00:00,TECHM,1194.1
2023-10-13 00:00:00,TECHM,3283.75
2023-10-13 00:00:00,TITAN,2084.8
2023-10-13 00:00:00,TRENT,8369
2023-10-13 00:00:00,ULTRACEMCO,411.05
2023-10-16 00:00:00,ADANIPORTS,805.65
2023-10-16 00:00:00,ADANIPORTS,2429.35
2023-10-16 00:00:00,AIRTEL,173.63
2023-10-16 00:00:00,AIRTEL,946.55
2023-10-16 00:00:00,APOLLOHOSP,5021.7
2023-10-16 00:00:00,ASIANPAINT,3112.05
2023-10-16 00:00:00,AXISBANK,1004.8
2023-10-16 00:00:00,BAJAJFINSV,137.4
2023-10-16 00:00:00,BAJAJFINSV,1642.35
2023-10-16 00:00:00,BAJAJFINSV,5076.7
2023-10-16 00:00:00,BAJAJFINSV,8036
2023-10-16 00:00:00,BPCL,1164.4
2023-10-16 00:00:00,BPCL,4586.05
2023-10-16 00:00:00,COALINDIA,312
2023-10-16 00:00:00,DRREDDY,1098.62
2023-10-16 00:00:00,EICHERMOT,1965.88
2023-10-16 00:00:00,EICHERMOT,3486.6
2023-10-16 00:00:00,HCLTECH,1270.65
2023-10-16 00:00:00,HDFCLIFE,630.05
2023-10-16 00:00:00,HDFCLIFE,1529.6
2023-10-16 00:00:00,HEROMOTOCO,483.4
2023-10-16 00:00:00,HEROMOTOCO,3161
2023-10-16 00:00:00,HINDALCO,2558.3
2023-10-16 00:00:00,ICICIBANK,951.4
2023-10-16 00:00:00,INDUSINDBK,1446.4
2023-10-16 00:00:00,INFY,1434.15
2023-10-16 00:00:00,IOC,448.95
2023-10-16 00:00:00,JSWSTEEL,790.7
2023-10-16 00:00:00,KOTAKBANK,1749.75
2023-10-16 00:00:00,LT,1574.55
2023-10-16 00:00:00,LT,3101.9
2023-10-16 00:00:00,M&M,10704.5
2023-10-16 00:00:00,NESTLEIND,243.45
2023-10-16 00:00:00,NESTLEIND,2310.85
2023-10-16 00:00:00,NTPC,186.55
2023-10-16 00:00:00,POWERGRID,203.05
2023-10-16 00:00:00,POWERGRID,1172.03
2023-10-16 00:00:00,SBILIFE,575.65
2023-10-16 00:00:00,SBILIFE,1322.2
2023-10-16 00:00:00,SHRIRAMFIN,1867.55
2023-10-16 00:00:00,SUNPHARMA,1135.3
2023-10-16 00:00:00,TATASTEEL,127
2023-10-16 00:00:00,TATASTEEL,666.2
2023-10-16 00:00:00,TATASTEEL,897.45
2023-10-16 00:00:00,TATASTEEL,3524.05
2023-10-16 00:00:00,TECHM,1184.6
2023-10-16 00:00:00,TECHM,3301.4
2023-10-16 00:00:00,TITAN,2107.65
2023-10-16 00:00:00,TRENT,8292.2
2023-10-16 00:00:00,ULTRACEMCO,410.2
2023-10-17 00:00:00,ADANIPORTS,805.1
2023-10-17 00:00:00,ADANIPORTS,2428.4
2023-10-17 00:00:00,AIRTEL,177.35
2023-10-17 00:00:00,AIRTEL,953.65
2023-10-17 00:00:00,APOLLOHOSP,5028.8
2023-10-17 00:00:00,ASIANPAINT,3113.55
2023-10-17 00:00:00,AXISBANK,1008.05
2023-10-17 00:00:00,BAJAJFINSV,138.55
2023-10-17 00:00:00,BAJAJFINSV,1657.65
2023-10-17 00:00:00,BAJAJFINSV,5141.25
2023-10-17 00:00:00,BAJAJFINSV,8093
2023-10-17 00:00:00,BPCL,1173.5
2023-10-17 00:00:00,BPCL,4600.35
2023-10-17 00:00:00,COALINDIA,317.4
2023-10-17 00:00:00,DRREDDY,1108.82
2023-10-17 00:00:00,EICHERMOT,1966.63
2023-10-17 00:00:00,EICHERMOT,3500.85
2023-10-17 00:00:00,HCLTECH,1277.15
2023-10-17 00:00:00,HDFCLIFE,641.8
2023-10-17 00:00:00,HDFCLIFE,1541.2
2023-10-17 00:00:00,HEROMOTOCO,484.35
2023-10-17 00:00:00,HEROMOTOCO,3172.95
2023-10-17 00:00:00,HINDALCO,2556.15
2023-10-17 00:00:00,ICICIBANK,953.9
2023-10-17 00:00:00,INDUSINDBK,1436
2023-10-17 00:00:00,INFY,1442.45
2023-10-17 00:00:00,IOC,453.45
2023-10-17 00:00:00,JSWSTEEL,790.15
2023-10-17 00:00:00,KOTAKBANK,1771.55
2023-10-17 00:00:00,LT,1576.6
2023-10-17 00:00:00,LT,3066.3
2023-10-17 00:00:00,M&M,10750.8
2023-10-17 00:00:00,NESTLEIND,245.95
2023-10-17 00:00:00,NESTLEIND,2332.53
2023-10-17 00:00:00,NTPC,186.25
2023-10-17 00:00:00,POWERGRID,207.15
2023-10-17 00:00:00,POWERGRID,1177.63
2023-10-17 00:00:00,SBILIFE,576.45
2023-10-17 00:00:00,SBILIFE,1348.35
2023-10-17 00:00:00,SHRIRAMFIN,1888.45
2023-10-17 00:00:00,SUNPHARMA,1136.8
2023-10-17 00:00:00,TATASTEEL,127.4
2023-10-17 00:00:00,TATASTEEL,655.7
2023-10-17 00:00:00,TATASTEEL,896.7
2023-10-17 00:00:00,TATASTEEL,3507.05
2023-10-17 00:00:00,TECHM,1197.6
2023-10-17 00:00:00,TECHM,3308.45
2023-10-17 00:00:00,TITAN,2079
2023-10-17 00:00:00,TRENT,8301.4
2023-10-17 00:00:00,ULTRACEMCO,411.4
2023-10-18 00:00:00,ADANIPORTS,798.6
2023-10-18 00:00:00,ADANIPORTS,2406.35
2023-10-18 00:00:00,AIRTEL,175.1
2023-10-18 00:00:00,AIRTEL,952.85
2023-10-18 00:00:00,APOLLOHOSP,4977.25
2023-10-18 00:00:00,ASIANPAINT,3096.45
2023-10-18 00:00:00,AXISBANK,992.85
2023-10-18 00:00:00,BAJAJFINSV,137.05
